,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.4,,,,,,
activation,,,,,,,,,,,,,tanh,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,1.1111111111111112e-06,,,,1.0,0.0008
bootstrap_features,,0.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,True,,,
f1_test,0.749441317059931,0.8832536543507185,0.022752808988764042,0.8167759948216802,0.7874826397308622,0.8983522433663732,0.7789087194489049,0.8840053780280512,0.9039044548173565,0.9056653578178239,0.7812829773066433,0.7552755820902792,0.8847657958504525,0.7232948919247353,0.7099455458061386,0.8964357808194805,0.6629415110283147,0.7535172209934765
f1_train,0.7475025977370061,0.9997321428900738,0.023019014755040042,1.0,1.0,1.0,0.7806099295083389,0.919668989170145,0.9633931568644821,1.0,0.7840722663786499,0.755714401845576,0.8827601498957994,0.7218161715099772,0.7061452493638666,0.9998214249040763,0.6666910714452259,0.7545901446336055
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.5,,,,,,,0.3,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,squared_hinge,,,log
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,crammer_singer,,,,,,,
n_estimators,70,40.0,,,,45,,,,,,,,,,45,,
n_neighbors,,,,,,,,,,7,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,sag,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7482857142857143,0.8837142857142857,0.1125,0.8169285714285714,0.7875714285714286,0.8987857142857143,0.7804285714285715,0.8841428571428571,0.904,0.9058571428571428,0.7835714285714286,0.7607142857142857,0.8849285714285714,0.7240714285714286,0.7112857142857143,0.8968571428571429,0.6890714285714286,0.7585
tol,,,,,,,,3.3333333333333333e-06,1e-08,,1.4285714285714285e-05,0.0001,,,1.4285714285714285e-05,,0.0001,2.5e-05
tr_time,8.495064999999997,16.222633000000002,0.3565919999999778,1.9336700000000064,0.6001780000000281,1.7000950000000046,0.29869099999999094,47.580704999999966,26.477243000000044,0.8474530000000016,3.373515999999995,4.662136000000004,296.53068599999995,0.17152400000000512,5.178264999999982,5.091419000000002,0.8501639999999782,6.1452620000000024
train,0.7461428571428571,0.9997321428571428,0.11266071428571428,1.0,1.0,1.0,0.782,0.9197857142857143,0.9634285714285714,1.0,0.7862321428571428,0.7609821428571428,0.8827857142857143,0.7221428571428572,0.7073035714285715,0.9998214285714285,0.6929107142857143,0.7595
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,1,1,,
weights,,,,,,,,,,distance,,,,,,,,
