,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,0.5,1.3,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.7,,,,,,,,,,1e-05,,,,0.5,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,gini,,friedman_mse,,,,,,,,entropy,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.9736164257756981,0.9649122807017544,0.6794746191964813,0.8879482092340317,0.9208492773270942,0.9470870627956459,0.9294494170608614,0.9736164257756981,0.9647247085304307,0.9467638691322903,0.9647247085304307,0.9467638691322903,0.956244993396696,0.9203962286669055,0.9467638691322903,0.9647247085304307,0.9467638691322903,0.9736164257756981
f1_train,1.0,0.9978008807263491,0.7638802292357316,1.0,1.0,1.0,0.9406237796114273,1.0,1.0,0.9666948436179205,0.9689851260130365,0.9689851260130365,1.0,0.9338171185102323,0.9734158222968885,1.0,0.9644469633093067,0.9845674636849201
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.8,,,,,,,0.1,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,hinge
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,crammer_singer,,,,,,,
n_estimators,50,20.0,,,,45,,,,,,,,,,25,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l2
solver,,,,,,,,,,,,liblinear,lbfgs,,,,,
splitter,,,,best,random,,,,,,,,,,,,,
test,0.9736842105263158,0.9649122807017544,0.6754385964912281,0.8859649122807017,0.9210526315789473,0.9473684210526315,0.9298245614035088,0.9736842105263158,0.9649122807017544,0.9473684210526315,0.9649122807017544,0.9473684210526315,0.956140350877193,0.9210526315789473,0.9473684210526315,0.9649122807017544,0.9473684210526315,0.9736842105263158
tol,,,,,,,,1.6666666666666667e-06,1e-08,,5e-05,0.0001,,,1.1111111111111112e-05,,0.0001,3.3333333333333335e-05
tr_time,0.3315959999999998,0.08954900000000032,0.1708829999999999,0.3527830000000005,0.03239600000000031,0.06660499999999958,0.10999300000000023,0.26353399999999993,1.3080940000000005,0.05698700000000034,0.48190199999999983,0.290324,1.2984780000000002,0.009079999999999977,0.4507120000000002,0.09588700000000028,0.4334340000000001,0.9409609999999997
train,1.0,0.9978021978021978,0.7604395604395604,1.0,1.0,1.0,0.9406593406593406,1.0,1.0,0.967032967032967,0.9692307692307692,0.9692307692307692,1.0,0.9340659340659341,0.9736263736263736,1.0,0.9648351648351648,0.9846153846153847
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,1,0,,
weights,,,,,,,,,,uniform,,,,,,,,
