,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.4,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,3.3333333333333333e-06,,,,0.5,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,gini,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,True,,,
f1_test,0.7347552227727315,0.9041635258222281,0.01915757066890568,0.8203830496811041,0.8081164486367025,0.9239834939927069,0.8310742700487935,0.9225319143099692,0.9296352606436593,0.9363449800783392,0.8426162569745582,0.8215218256435259,0.9441183791067642,0.7797706710116168,0.7790738340354227,0.9245903290115938,0.7667077931344914,0.8505212188490276
f1_train,0.7894220871295803,1.0,0.027086774401757538,1.0,1.0,1.0,0.8549935436468044,1.0,1.0,1.0,0.8633888810422566,0.8387683367792007,0.986072334236074,0.7936399590922458,0.78484716529972,1.0,0.7569943390871665,0.8716750641088273
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.7,,,,,,,0.3,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,hinge
metric,,,,,,,,,,,,,,manhattan,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,90,40.0,,,,40,,,,,,,,,,45,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,liblinear,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7277777777777777,0.9055555555555556,0.10277777777777777,0.8222222222222222,0.8111111111111111,0.925,0.8305555555555556,0.9222222222222223,0.9305555555555556,0.9361111111111111,0.8472222222222222,0.8277777777777777,0.9444444444444444,0.7833333333333333,0.7944444444444444,0.925,0.7861111111111111,0.8527777777777777
tol,,,,,,,,1e-05,1e-08,,0.0001,0.0001,,,1.6666666666666667e-05,,0.0001,1.25e-05
tr_time,0.40554200000000007,0.22443100000000005,0.022813000000000194,0.03405599999999964,0.015259999999999607,0.090306,0.018501999999999796,1.3884429999999988,9.365511999999999,0.06271499999999985,0.4976769999999995,0.5177149999999999,8.117232,0.010780000000000456,0.45790500000000023,0.17102900000000032,0.1989680000000007,0.8614129999999998
train,0.7863604732080723,1.0,0.1057759220598469,1.0,1.0,1.0,0.8538622129436325,1.0,1.0,1.0,0.8677800974251914,0.8434237995824635,0.9860821155184412,0.7940153096729298,0.7974947807933194,1.0,0.7766179540709812,0.8740431454418929
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,1,0,,
weights,,,,,,,,,,distance,,,,,,,,
