,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.2,1.3,,,,,,
activation,,,,,,,,,,,,,tanh,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,1e-05,,,,0.5,0.0009
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,gini,gini,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.7338921379922181,0.9293433707035879,0.01915757066890568,0.8035329854659565,0.7906878815142631,0.9545605240861833,0.9145876468709987,0.9211206784147393,0.9496348478165997,0.9746219865241285,0.9276643885797403,0.9268160424018079,0.944911980841313,0.90217114764369,0.9155789487457543,0.9210817305334851,0.9237427560625984,0.9078476033853772
f1_train,0.7967477748302413,1.0,0.035301952359745495,1.0,1.0,1.0,0.9462019741752001,1.0,1.0,1.0,0.9568195505734746,0.9471731702941321,1.0,0.9213668789762443,0.93614825051738,1.0,0.9298163098150599,0.9554200659229503
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.7,,,,,,,0.3,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,squared_hinge,,,hinge
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,80,40.0,,,,45,,,,,,,,,,45,,
n_neighbors,,,,,,,,,,6,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,1,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,saga,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7305555555555555,0.9305555555555556,0.10277777777777777,0.8083333333333333,0.7916666666666666,0.9555555555555556,0.9138888888888889,0.9222222222222223,0.95,0.975,0.9277777777777778,0.9277777777777778,0.9444444444444444,0.9027777777777778,0.9166666666666666,0.9222222222222223,0.925,0.9083333333333333
tol,,,,,,,,1.4285714285714286e-06,1e-08,,0.0001,0.0001,,,1.4285714285714285e-05,,0.0001,3.3333333333333335e-05
tr_time,0.7659100000000003,0.4606249999999994,0.02051599999999887,0.034262000000000015,0.014602999999999255,0.10300200000000004,0.019280000000000186,1.502787999999999,13.221913,0.06954499999999975,0.4909440000000007,1.4800639999999996,5.025997,0.00880199999999931,0.09611599999999942,0.2156570000000002,0.10520599999999991,0.891718
train,0.7877522616562282,1.0,0.10995128740431455,1.0,1.0,1.0,0.9457202505219207,1.0,1.0,1.0,0.9568545581071677,0.9471120389700766,1.0,0.9206680584551148,0.9359777313848295,1.0,0.930410577592206,0.9554627696590118
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,1,0,,
weights,,,,,,,,,,distance,,,,,,,,
