,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.2,0.8,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,2.5e-06,,,,1.3,0.001
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,gini,gini,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.861111111111111,0.9333333333333333,0.4541980894922071,0.7995822890559732,0.771345029239766,0.8997493734335841,0.8997493734335841,0.9333333333333333,0.9665831244778613,0.8666666666666667,0.8997493734335841,0.8666666666666667,0.9333333333333333,0.8997493734335841,0.9019408424442751,0.7979797979797979,0.8666666666666667,0.933249791144528
f1_train,0.9582146248812916,1.0,0.4828967133825253,1.0,1.0,1.0,0.8748239712095134,1.0,1.0,1.0,0.9249882794186592,0.882673371045464,1.0,0.8663324979114452,0.9252617960605739,0.9916653643798511,0.849624060150376,0.9916653643798509
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.6,,,,,,,0.1,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,squared_hinge
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,50,25.0,,,,15,,,,,,,,,,10,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,1,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,elasticnet
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,random,random,,,,,,,,,,,,,
test,0.8666666666666667,0.9333333333333333,0.4666666666666667,0.8,0.7666666666666667,0.9,0.9,0.9333333333333333,0.9666666666666667,0.8666666666666667,0.9,0.8666666666666667,0.9333333333333333,0.9,0.9,0.8,0.8666666666666667,0.9333333333333333
tol,,,,,,,,1e-05,1e-08,,0.0001,0.0001,,,1.25e-05,,0.0001,2.5e-05
tr_time,0.23848199999999986,0.03839999999999999,0.016312000000000104,0.011020999999999948,0.00950300000000004,0.049705999999999806,0.014666999999999764,0.27779299999999996,0.6744350000000003,0.056611999999999885,0.105375,0.37487199999999987,0.30498499999999984,0.006704999999999739,0.06924699999999984,0.06889999999999996,0.05256399999999983,0.4872300000000003
train,0.9583333333333334,1.0,0.5083333333333333,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.925,0.8833333333333333,1.0,0.8666666666666667,0.925,0.9916666666666667,0.85,0.9916666666666667
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,0,1,,
weights,,,,,,,,,,distance,,,,,,,,
