,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.4,,,,,,
activation,,,,,,,,,,,,,tanh,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,1.25e-06,,,,1.4,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,gini,,friedman_mse,,,,,,,,entropy,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.726011787512039,0.9405317581716508,0.022752808988764042,0.8601934988910306,0.8414267467689328,0.9543537553723987,0.8299872125071684,0.9319416475052024,0.9562644205884941,0.9653147924111583,0.859188320613807,0.8350730968651328,0.9410765131887796,0.7929494181797105,0.762124202468465,0.9432676956531842,0.7679829487088727,0.8332563957762819
f1_train,0.7242754737020094,1.0,0.02327124226566322,1.0,1.0,1.0,0.8247681964701382,0.9701696088236043,0.9986248587259444,1.0,0.8543400400247099,0.829238468866835,0.9431630686245325,0.786772400284219,0.7635944044932169,0.9999821428363647,0.7619928875177107,0.8319015053482824
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.4,,,,,,,0.3,,,,,invscaling,,,,,
loss,,,,,,,,deviance,,,,,,,squared_hinge,,,hinge
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,crammer_singer,,,,,,,
n_estimators,90,45.0,,,,45,,,,,,,,,,45,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,saga,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7254285714285714,0.9406428571428571,0.1125,0.8600714285714286,0.8417142857142857,0.9544285714285714,0.83,0.932,0.9562857142857143,0.9653571428571428,0.8598571428571429,0.8367857142857142,0.9411428571428572,0.7929285714285714,0.7726428571428572,0.9433571428571429,0.7741428571428571,0.8345
tol,,,,,,,,2.5e-06,1e-08,,3.3333333333333335e-05,0.0001,,,3.3333333333333335e-05,,0.0001,5e-05
tr_time,14.778843000000023,35.885358,0.3628960000000063,3.5821809999999914,1.041468000000009,2.0549369999999954,0.3105719999999792,84.915615,31.076659999999947,1.1663700000000006,5.412949000000026,5.394958000000003,302.822031,0.1587910000000079,1.1095720000000142,26.27944100000002,0.8875099999999918,7.151420999999999
train,0.7237142857142858,1.0,0.11278571428571428,1.0,1.0,1.0,0.8244285714285714,0.9701785714285714,0.998625,1.0,0.8549464285714286,0.8308928571428571,0.9431785714285714,0.7865178571428572,0.7743928571428571,0.9999821428571428,0.7688392857142857,0.8331428571428572
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,1,1,,
weights,,,,,,,,,,distance,,,,,,,,
