,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.2,1.4,,,,,,
activation,,,,,,,,,,,,,relu,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,1e-05,,,,0.5,0.001
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,entropy,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,True,,,
f1_test,0.9132977370963641,0.9301463616460083,0.48896434634974534,0.9387429907553746,0.9044837459423354,0.9564299597121931,0.9376836024305945,0.9215739274819476,0.9218503375891836,0.9301463616460083,0.9294494170608614,0.9294494170608614,0.9304169514695829,0.9218503375891836,0.6382395193940186,0.9564299597121931,0.9294494170608614,0.9212409881140532
f1_train,0.9978008807263491,1.0,0.5071092173132989,1.0,1.0,1.0,0.9109763351112066,1.0,1.0,0.9647483758982017,0.949009331214628,0.9236710892229287,0.9736263736263736,0.9010396326857125,0.7018663409907169,1.0,0.9533727810650886,0.9626149723479357
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.8,,,,,,,0.4,,,,,invscaling,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,modified_huber
metric,,,,,,,,,,,,,,manhattan,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,80,40.0,,,,35,,,,,,,,,,30,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,3,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,random,best,,,,,,,,,,,,,
test,0.9122807017543859,0.9298245614035088,0.631578947368421,0.9385964912280702,0.9035087719298246,0.956140350877193,0.9385964912280702,0.9210526315789473,0.9210526315789473,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9210526315789473,0.6491228070175439,0.956140350877193,0.9298245614035088,0.9210526315789473
tol,,,,,,,,1.6666666666666667e-06,1e-08,,0.0001,0.0001,,,5e-05,,0.0001,1.25e-05
tr_time,0.30675999999999704,0.06628000000000611,0.016871999999978016,0.01078499999999849,0.010671000000002095,0.058745000000016034,0.013182000000000471,0.15227299999997967,0.9417059999999822,0.05029899999999543,0.5350569999999948,0.3249539999999911,1.7000419999999963,0.0076919999999915944,0.06928599999997687,0.08777900000001182,0.05112200000002076,0.4488529999999855
train,0.9978021978021978,1.0,0.6373626373626373,1.0,1.0,1.0,0.9120879120879121,1.0,1.0,0.9648351648351648,0.9494505494505494,0.9252747252747253,0.9736263736263736,0.9010989010989011,0.7054945054945055,1.0,0.9538461538461539,0.9626373626373627
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,1,1,,
weights,,,,,,,,,,uniform,,,,,,,,
