,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,0.5,1.4,,,,,,
activation,,,,,,,,,,,,,tanh,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.4,,,,,,,,,,1e-05,,,,0.5,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,gini,entropy,gini,,friedman_mse,,,,,,,,entropy,,
early_stopping,,,,,,,,,,,,,True,,True,,,
f1_test,0.7720490309697291,0.9556654344640675,0.8463227278957081,0.8010501115566967,0.7476145445713717,0.9609089854504884,0.897679533784427,0.9364151460301422,0.9694296228194677,0.9694964715649649,0.9474424061907829,0.953084305078501,0.96675120930317,0.9123552919177538,0.9223415381624174,0.9667777491943033,0.9358911978837701,0.9586653373671636
f1_train,0.8207748429047439,1.0,0.8475758865857679,1.0,1.0,1.0,0.8903118235578549,1.0,1.0,1.0,0.9881345689815262,0.9832486876788095,1.0,0.9045889000549364,0.959215813889916,1.0,0.9552812754321895,0.9784016519502573
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.9,,,,,,,0.3,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,squared_hinge,,,log
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,90,40.0,,,,45,,,,,,,,,,45,,
n_neighbors,,,,,,,,,,3,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l2
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7666666666666667,0.9555555555555556,0.8472222222222222,0.8,0.75,0.9611111111111111,0.8944444444444445,0.9361111111111111,0.9694444444444444,0.9694444444444444,0.9472222222222222,0.9527777777777777,0.9666666666666667,0.9111111111111111,0.9194444444444444,0.9666666666666667,0.9361111111111111,0.9583333333333334
tol,,,,,,,,2.5e-06,1e-08,,0.0001,0.0001,,,3.3333333333333335e-05,,0.0001,3.3333333333333335e-05
tr_time,1.1884049999999995,0.8425070000000012,0.10870800000000003,0.290737,0.02913700000000219,0.1312330000000017,0.26385099999999895,2.564613999999999,14.260435999999999,0.10370400000000046,0.34293599999999813,2.8281020000000012,2.4922269999999997,0.011513000000000773,0.6821160000000006,0.550888999999998,0.354255000000002,1.8993080000000013
train,0.8162839248434238,1.0,0.848990953375087,1.0,1.0,1.0,0.8893528183716075,1.0,1.0,1.0,0.988169798190675,0.9832985386221295,1.0,0.9039665970772442,0.9582463465553236,1.0,0.9554627696590118,0.9784272790535838
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,1,1,,
weights,,,,,,,,,,distance,,,,,,,,
