,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.0,0.7,,,,,,
activation,,,,,,,,,,,,,relu,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.3,,,,,,,,,,5e-06,,,,0.5,0.001
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,gini,entropy,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.9444444444444444,0.972097284690988,0.2177777777777778,0.9173724541238154,0.9435246235246235,1.0,0.972097284690988,1.0,1.0,1.0,0.972097284690988,0.972097284690988,0.9441923774954629,1.0,1.0,1.0,1.0,0.972097284690988
f1_train,0.9929414166156358,1.0,0.2881112314915132,1.0,1.0,1.0,0.9929723149840312,1.0,1.0,0.9644884075995478,0.9929723149840312,0.9858725318417683,1.0,0.9645289891518819,0.9929723149840312,1.0,0.9929723149840312,1.0
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.6,,,,,,,0.9,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,log
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,crammer_singer,,,,,,,
n_estimators,40,25.0,,,,35,,,,,,,,,,20,,
n_neighbors,,,,,,,,,,5,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,1,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l2
solver,,,,,,,,,,,,liblinear,lbfgs,,,,,
splitter,,,,random,random,,,,,,,,,,,,,
test,0.9444444444444444,0.9722222222222222,0.3888888888888889,0.9166666666666666,0.9444444444444444,1.0,0.9722222222222222,1.0,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9444444444444444,1.0,1.0,1.0,1.0,0.9722222222222222
tol,,,,,,,,1.1111111111111112e-06,1e-08,,0.0001,0.0001,,,5e-05,,0.0001,1.4285714285714285e-05
tr_time,0.299160999999998,0.04371699999999734,0.01763300000000001,0.0113999999999983,0.010957999999998691,0.06794600000000273,0.017426000000000386,0.247046000000001,2714.581009,0.04565600000000103,0.4375540000000022,0.4126030000000007,0.8374009999999998,0.008314999999999628,0.07892500000000169,0.09187100000000115,0.11104600000000175,0.5636669999999988
train,0.9929577464788732,1.0,0.4295774647887324,1.0,1.0,1.0,0.9929577464788732,1.0,1.0,0.9647887323943662,0.9929577464788732,0.9859154929577465,1.0,0.9647887323943662,0.9929577464788732,1.0,0.9929577464788732,1.0
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,0,0,,
weights,,,,,,,,,,uniform,,,,,,,,
