,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.4,,,,,,
activation,,,,,,,,,,,,,tanh,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,1e-05,,,,0.5,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,entropy,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,True,,,
f1_test,0.7283690502313356,0.9495250411598852,0.02290657939852151,0.8531822000824544,0.8039564912163948,0.9569906973917341,0.8618048623272636,0.9414039746790615,0.9638421382238217,0.9756261294993536,0.8941060945696685,0.8771925071349915,0.9519894413480429,0.8282355866156395,0.7989307000648151,0.9504139576634565,0.8197959103530906,0.8800060414102102
f1_train,0.7331731919090047,1.0,0.023595502403601146,1.0,1.0,1.0,0.8614416856827016,0.9812755308251977,1.0,1.0,0.8965461956069484,0.8790926572048708,0.9587876407195026,0.8319912487065567,0.7989611159742886,0.9999821427633431,0.8208826887541973,0.8824438830390997
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.6,,,,,,,0.3,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,hinge
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,crammer_singer,,,,,,,
n_estimators,80,45.0,,,,45,,,,,,,,,,45,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,liblinear,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7248571428571429,0.9496428571428571,0.11257142857142857,0.8532857142857143,0.804,0.9570714285714286,0.8611428571428571,0.9414285714285714,0.9638571428571429,0.9756428571428571,0.8946428571428572,0.8782142857142857,0.9520714285714286,0.8282142857142857,0.7997142857142857,0.9505,0.8233571428571429,0.8805714285714286
tol,,,,,,,,1.4285714285714286e-06,1e-08,,0.0001,0.0001,,,5e-05,,0.0001,1.1111111111111112e-05
tr_time,21.211557,82.184781,0.37494100000000685,7.225599999999986,1.40290600000003,3.0413750000000164,0.3335230000000138,163.80201199999988,40.837520999999924,1.7210759999999823,6.500441000000137,9.248674999999992,331.996306,0.22632599999997183,7.952038999999985,12.006677999999994,0.6824630000000127,14.261311999999975
train,0.729875,1.0,0.11294642857142857,1.0,1.0,1.0,0.8608392857142857,0.9812857142857143,1.0,1.0,0.8969107142857143,0.8799285714285714,0.9588214285714286,0.8319821428571429,0.8004464285714286,0.9999821428571428,0.824125,0.8828392857142857
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,0,0,,
weights,,,,,,,,,,distance,,,,,,,,
