,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.1,,,,,,
activation,,,,,,,,,,,,,relu,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,3.3333333333333333e-06,,,,0.5,0.0011
bootstrap_features,,0.0,,,,,,,,,,,,,,,,
criterion,,,,gini,gini,gini,,friedman_mse,,,,,,,,entropy,,
early_stopping,,,,,,,,,,,,,True,,True,,,
f1_test,0.9333333333333333,0.8646973941091588,0.7295739348370928,0.9333333333333333,0.7559629912571088,0.8329156223893065,0.8653198653198653,0.8306878306878306,0.9333333333333333,0.8666666666666667,0.9665831244778613,0.8976982097186702,0.9326599326599326,0.9326599326599326,0.8222222222222222,0.9312169312169313,1.0,0.9665831244778613
f1_train,0.9583268218992551,0.9916653643798509,0.7272560561882232,1.0,1.0,1.0,0.9244213509683514,1.0,1.0,0.8832603710652491,0.9916653643798509,0.9415845198977729,1.0,0.8994343180389691,0.9050328112465643,1.0,0.9833229101521785,0.9916653643798509
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.2,,,,,,,0.8,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,squared_hinge,,,modified_huber
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,80,5.0,,,,15,,,,,,,,,,40,,
n_neighbors,,,,,,,,,,6,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,elasticnet
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,best,random,,,,,,,,,,,,,
test,0.9333333333333333,0.8666666666666667,0.7333333333333333,0.9333333333333333,0.7666666666666667,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9333333333333333,0.8333333333333334,0.9333333333333333,1.0,0.9666666666666667
tol,,,,,,,,1.25e-06,1e-08,,0.0001,0.0001,,,0.0001,,0.0001,3.3333333333333335e-05
tr_time,0.2945359999999999,0.032752000000000114,0.014597999999999889,0.010651000000000188,0.00942799999999977,0.04582100000000011,0.014548000000000005,0.25329099999999993,0.882752,0.04568400000000006,0.2797160000000001,0.372147,0.3618239999999999,0.00710899999999981,0.0606709999999997,0.08726400000000001,0.12417999999999996,0.651167
train,0.9583333333333334,0.9916666666666667,0.7333333333333333,1.0,1.0,1.0,0.925,1.0,1.0,0.8833333333333333,0.9916666666666667,0.9416666666666667,1.0,0.9,0.9083333333333333,1.0,0.9833333333333333,0.9916666666666667
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,1,0,,
weights,,,,,,,,,,uniform,,,,,,,,
