,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.2,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,3.3333333333333333e-06,,,,0.5,0.0011
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,gini,gini,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.9333333333333333,0.9333333333333333,0.16666666666666666,0.8653198653198653,0.9326599326599326,0.9665831244778613,0.9665831244778613,0.9333333333333333,0.9333333333333333,0.9665831244778613,0.8653198653198653,0.8653198653198653,0.9665831244778613,0.9665831244778613,0.8222222222222222,0.9333333333333333,0.8653198653198653,0.8976982097186702
f1_train,0.9916653643798509,1.0,0.21636300794943958,1.0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9416575506589572,0.9083190081783613,1.0,0.974996093139553,0.8561106705436603,1.0,0.8323905300649487,0.9497171590194847
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.1,,,,,,,0.2,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,squared_hinge
metric,,,,,,,,,,,,,,manhattan,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,10,35.0,,,,25,,,,,,,,,,10,,
n_neighbors,,,,,,,,,,6,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,1,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l2
solver,,,,,,,,,,,,liblinear,lbfgs,,,,,
splitter,,,,best,random,,,,,,,,,,,,,
test,0.9333333333333333,0.9333333333333333,0.3333333333333333,0.8666666666666667,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.8666666666666667,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.9
tol,,,,,,,,1e-05,1e-08,,0.0001,0.0001,,,2.5e-05,,0.0001,1.1111111111111112e-05
tr_time,0.240931,0.04142200000000007,0.025724999999999998,0.008679000000000325,0.008868999999999794,0.05239700000000003,0.017369999999999663,0.2023419999999998,0.6760569999999997,0.04372099999999968,0.08660000000000023,0.3457729999999999,0.2911539999999997,0.007549000000000028,0.05790099999999976,0.07242799999999994,0.04373300000000002,0.5211589999999999
train,0.9916666666666667,1.0,0.35833333333333334,1.0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9416666666666667,0.9083333333333333,1.0,0.975,0.8583333333333333,1.0,0.8333333333333334,0.95
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,0,0,,
weights,,,,,,,,,,distance,,,,,,,,
