,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,0.9,1.3,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.2,,,,,,,,,,1.4285714285714286e-06,,,,1.1,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,gini,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.7247815556354965,0.9443728259164859,0.6803671352719334,0.826800042462197,0.824411316687449,0.9748372546818808,0.8374257171514861,0.9584251006812642,0.9527584173187162,0.9719377998075329,0.9692272653574653,0.9472124623643818,0.9551776091459174,0.9022440574885383,0.928894765547846,0.9609544698479477,0.9187310899931431,0.9500986882619904
f1_train,0.7349892183420969,1.0,0.7132813668394098,1.0,1.0,1.0,0.8813119876528699,1.0,1.0,1.0,0.9652030555406765,0.9436427244969573,1.0,0.8968957536600017,0.9476828927050682,1.0,0.9144444274192012,0.9594622730375114
l2_regularization,,,,,,,,,0.1,,,,,,,,,
learning_rate,0.4,,,,,,,0.3,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,hinge
metric,,,,,,,,,,,,,,cosine,,,,
multi_class,,,,,,,,,,,crammer_singer,,,,,,,
n_estimators,90,45.0,,,,35,,,,,,,,,,40,,
n_neighbors,,,,,,,,,,6,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,1,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l1
solver,,,,,,,,,,,,liblinear,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.7222222222222222,0.9444444444444444,0.6805555555555556,0.8277777777777777,0.825,0.975,0.8361111111111111,0.9583333333333334,0.9527777777777777,0.9722222222222222,0.9694444444444444,0.9472222222222222,0.9555555555555556,0.9027777777777778,0.9305555555555556,0.9611111111111111,0.9194444444444444,0.95
tol,,,,,,,,3.3333333333333333e-06,1e-08,,0.0001,0.0001,,,0.0001,,0.0001,1.1111111111111112e-05
tr_time,0.5334770000000004,0.32765200000000005,0.02261500000000005,0.04146800000000006,0.013949999999999463,0.11846900000000016,0.021607000000000376,1.3652529999999992,8.743048,0.07542699999999947,0.48069699999999926,1.2895779999999997,3.3896039999999994,0.00958099999999984,0.11991800000000019,0.167516,0.10382300000000022,0.879969
train,0.7411273486430062,1.0,0.7146833681280446,1.0,1.0,1.0,0.8775226165622826,1.0,1.0,1.0,0.965205288796103,0.9436325678496869,1.0,0.8956158663883089,0.9471120389700766,1.0,0.9151009046624913,0.9596381350034795
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,0,,,,,,,,,1,0,,
weights,,,,,,,,,,distance,,,,,,,,
