,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.4,1.4,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,1.6666666666666667e-06,,,,0.5,0.0008
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,gini,gini,,friedman_mse,,,,,,,,entropy,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.9476097712345062,0.9392169292360315,0.5087432597836514,0.9212409881140532,0.8941741255912918,0.9298245614035088,0.8608339029391662,0.904145911366825,0.956244993396696,0.902074232390934,0.9467638691322903,0.9279778393351801,0.9294494170608614,0.9290184921763869,0.9554882874504246,0.9476097712345062,0.9376836024305945,0.9649122807017544
f1_train,1.0,1.0,0.5166369074617044,1.0,1.0,1.0,0.9143360749460868,1.0,1.0,0.9712214031985518,0.9756833964839224,0.9531469755520168,0.9645015879993609,0.9621951616033927,0.9734541320748217,1.0,0.9645015879993609,0.9845871809610992
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.7,,,,,,,0.6,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,hinge
metric,,,,,,,,,,,,,,cosine,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,80,20.0,,,,25,,,,,,,,,,30,,
n_neighbors,,,,,,,,,,4,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l1
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.9473684210526315,0.9385964912280702,0.6403508771929824,0.9210526315789473,0.8947368421052632,0.9298245614035088,0.8596491228070176,0.9035087719298246,0.956140350877193,0.9035087719298246,0.9473684210526315,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.956140350877193,0.9473684210526315,0.9385964912280702,0.9649122807017544
tol,,,,,,,,1e-05,1e-08,,0.0001,0.0001,,,5e-05,,0.0001,1.25e-05
tr_time,0.3249089999999999,0.06170199999999948,0.01765799999999995,0.01656400000000069,0.01410300000000042,0.06037900000000018,0.018817999999999557,0.16492200000000068,1.0306960000000007,0.06014600000000048,0.4136029999999993,0.32333500000000015,0.8861799999999995,0.008604000000000056,0.05102099999999954,0.09178700000000006,0.03929899999999975,0.5256499999999997
train,1.0,1.0,0.6417582417582418,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,0.9714285714285714,0.9758241758241758,0.9538461538461539,0.9648351648351648,0.9626373626373627,0.9736263736263736,1.0,0.9648351648351648,0.9846153846153847
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,1,0,,
weights,,,,,,,,,,uniform,,,,,,,,
