,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.3,0.6,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,3.3333333333333333e-06,,,,0.6,0.0009
bootstrap_features,,0.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.9665831244778613,0.9665831244778613,0.16666666666666666,0.9326599326599326,0.9326599326599326,1.0,0.861111111111111,0.9665831244778613,1.0,1.0,0.9665831244778613,0.8653198653198653,1.0,0.861111111111111,0.9665831244778613,0.9665831244778613,0.8329156223893065,0.9326599326599326
f1_train,0.9833229101521785,1.0,0.2012966965112689,1.0,1.0,1.0,0.8915141083815783,1.0,1.0,1.0,0.8645502645502645,0.8280679131742962,1.0,0.8416419232171695,0.8781258543758644,1.0,0.8216276477146042,0.9412166063087177
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.4,,,,,,,0.4,,,,,adaptive,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,squared_hinge
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,70,20.0,,,,30,,,,,,,,,,15,,
n_neighbors,,,,,,,,,,5,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,l1
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.9666666666666667,0.9666666666666667,0.3333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9666666666666667,1.0,1.0,0.9666666666666667,0.8666666666666667,1.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.9333333333333333
tol,,,,,,,,1e-05,1e-08,,0.0001,0.0001,,,2e-05,,0.0001,3.3333333333333335e-05
tr_time,0.26122200000000007,0.035376000000000074,0.019909000000000177,0.009476000000000262,0.009040999999999855,0.057010000000000005,0.014966000000000257,0.24461200000000005,0.7589110000000003,0.04252900000000004,0.08438400000000001,0.3783949999999998,0.3411939999999998,0.006149000000000182,0.06261299999999981,0.07531800000000022,0.05696600000000007,0.6466759999999998
train,0.9833333333333333,1.0,0.35,1.0,1.0,1.0,0.8916666666666667,1.0,1.0,1.0,0.8666666666666667,0.8333333333333334,1.0,0.8416666666666667,0.8833333333333333,1.0,0.825,0.9416666666666667
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,1,1,,
weights,,,,,,,,,,distance,,,,,,,,
