,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,1.3,1.4,,,,,,
activation,,,,,,,,,,,,,relu,,,,,
algorithm,SAMME,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,3.3333333333333333e-06,,,,0.5,0.0009
bootstrap_features,,1.0,,,,,,,,,,,,,,,,
criterion,,,,gini,entropy,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.2011168416831854,0.6214161557273895,0.019254571026722924,0.39331932194968594,0.3373525673806913,0.6118245712913296,0.15137154148644877,0.6457411543583788,0.7454835475698144,0.674358982478439,0.9323601521934411,0.6893142588548392,0.902035859273916,0.1971255359817028,0.8934257989742189,0.6040109322705888,0.9324098704280541,0.8763315349003491
f1_train,0.2329614390546764,1.0,0.025448050740151686,1.0,1.0,1.0,0.15533891842086933,1.0,0.9972212538887565,1.0,0.9489052923063813,0.7521385164136694,0.9631961106031206,0.19604127854134662,0.9261495710532512,1.0,0.9418772561166917,0.9236937286890214
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.6,,,,,,,0.3,,,,,invscaling,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,modified_huber
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,90,45.0,,,,40,,,,,,,,,,35,,
n_neighbors,,,,,,,,,,3,,,,,,,,
oob_score,,,,,,,,,,,,,,,,0,,
p,,,,,,,,,,3,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,none
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.26666666666666666,0.6277777777777778,0.10277777777777777,0.39166666666666666,0.3416666666666667,0.6166666666666667,0.2361111111111111,0.6444444444444445,0.7444444444444445,0.6833333333333333,0.9333333333333333,0.6888888888888889,0.9027777777777778,0.2388888888888889,0.8944444444444445,0.6111111111111112,0.9333333333333333,0.8805555555555555
tol,,,,,,,,2.5e-06,1e-08,,0.0001,0.0001,,,3.3333333333333335e-05,,0.0001,2.5e-05
tr_time,1.3518919999999994,1.837584999999999,0.1698650000000015,0.39408800000000355,0.04915399999999437,0.13751099999999994,0.2608010000000007,5.246946000000001,26.121548000000004,0.1114709999999981,2.0671999999999997,2.970306000000001,6.023429999999998,0.011705000000002741,0.5952850000000005,0.3079010000000011,0.20516999999999896,1.9487820000000013
train,0.2929714683368128,1.0,0.10438413361169102,1.0,1.0,1.0,0.24425887265135698,1.0,0.9972164231036882,1.0,0.9491997216423104,0.7480862908837856,0.9631176061238692,0.22755741127348644,0.9262352122477383,1.0,0.942240779401531,0.9248434237995825
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,0,0,,
weights,,,,,,,,,,distance,,,,,,,,
