,ada_boost,bagging,bernoulli,decision_tree,extra_tree,extra_trees,gaussian,gradient_boosting,hist_gradient_boosting,k_neighbors,linear_svc,logistic_regression,mlp,nearest_centroid,passive_aggressive,random_forest,ridge,sgd
C,,,,,,,,,,,0.5,1.4,,,,,,
activation,,,,,,,,,,,,,logistic,,,,,
algorithm,SAMME.R,,,,,,,,,ball_tree,,,,,,,,
alpha,,,0.1,,,,,,,,,,2.5e-06,,,,0.6,0.0009
bootstrap_features,,0.0,,,,,,,,,,,,,,,,
criterion,,,,entropy,entropy,gini,,friedman_mse,,,,,,,,gini,,
early_stopping,,,,,,,,,,,,,True,,False,,,
f1_test,0.8875661375661374,0.8075353598229414,0.19858156028368792,0.8354700854700855,0.6518731375053215,0.9435246235246235,0.9722633744855967,0.8888888888888888,0.9444444444444444,0.9435246235246235,1.0,0.9722633744855967,0.9444444444444444,0.8869434269434269,0.9723691945914168,0.8888888888888888,1.0,0.9144647944647945
f1_train,1.0,1.0,0.22995257980041048,1.0,1.0,1.0,0.9508891924568593,1.0,1.0,1.0,0.9858725318417683,0.9859154929577465,1.0,0.9859233602986441,0.9929723149840312,1.0,0.9929723149840312,0.9929723149840312
l2_regularization,,,,,,,,,0.0,,,,,,,,,
learning_rate,0.8,,,,,,,0.6,,,,,constant,,,,,
loss,,,,,,,,deviance,,,,,,,hinge,,,perceptron
metric,,,,,,,,,,,,,,euclidean,,,,
multi_class,,,,,,,,,,,ovr,,,,,,,
n_estimators,60,35.0,,,,35,,,,,,,,,,25,,
n_neighbors,,,,,,,,,,7,,,,,,,,
oob_score,,,,,,,,,,,,,,,,1,,
p,,,,,,,,,,2,,,,,,,,
penalty,,,,,,,,,,,l2,,,,,,,elasticnet
solver,,,,,,,,,,,,newton-cg,lbfgs,,,,,
splitter,,,,best,best,,,,,,,,,,,,,
test,0.8888888888888888,0.8055555555555556,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.9444444444444444,0.9722222222222222,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.8888888888888888,0.9722222222222222,0.8888888888888888,1.0,0.9166666666666666
tol,,,,,,,,3.3333333333333333e-06,1e-08,,0.0001,0.0001,,,0.0001,,0.0001,5e-05
tr_time,0.2769680000000001,0.04534399999999983,0.015355000000000008,0.010457999999999856,0.011674000000000184,0.05563600000000024,0.017227000000000103,0.23758100000000004,2851.267114,0.07772500000000004,0.08933499999999972,0.38642299999999974,0.271404,0.007432999999999801,0.06644899999999998,0.07427599999999979,0.05374000000000034,0.5227769999999996
train,1.0,1.0,0.4014084507042254,1.0,1.0,1.0,0.9507042253521126,1.0,1.0,1.0,0.9859154929577465,0.9859154929577465,1.0,0.9859154929577465,0.9929577464788732,1.0,0.9929577464788732,0.9929577464788732
var_smoothing,,,,,,,1e-10,,,,,,,,,,,
warm_start,,,,,,1,,,,,,,,,0,0,,
weights,,,,,,,,,,distance,,,,,,,,
